source,brand,month,season_code,account,gender,category,sub_category,sub2,item_keyword,item_display,silhouette,wash,material_hints,dominant_colors,pattern,trend_strength,details,visibility_score,confidence,images,dedup_hash,schema_version,v2_category,base_garment,attributes,trend_tags,legacy_sub2,visibility_axes,raw_visual_terms,needs_review,review_reasons,garment_id
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Coat,Tailored Coat,Tailored Coat,Tailored Coat,,,"[""Wool""]","[""Black""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Wool"", ""pattern"": ""Solid""}",10,93,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_7.jpg""}]",f846c067d30b98bb_1,2.0.0,Outer,Tailored Coat,"{""fit_ease"": ""Regular"", ""material"": ""Wool"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Black""}",[],Tailored Coat,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""black coat"", ""long coat"", ""blazer style coat"", ""wool coat""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,"[""Knit""]","[""Gray""]",Solid,5,"{""silhouette"": ""A-line"", ""material"": ""Knit"", ""pattern"": ""Solid""}",8,88,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_7.jpg""}]",f846c067d30b98bb_2,2.0.0,Bottom,Skirt,"{""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line"", ""material"": ""Knit"", ""fabric_structure"": ""Knit"", ""pattern"": ""Solid"", ""color_family"": ""Gray""}",[],Midi A-line Skirt,"{""overall"": 0.8, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Visible"", ""hem"": ""Visible""}","[""gray skirt"", ""midi skirt"", ""knit skirt"", ""draped skirt""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Tote bag,Tote Bag,Bag,Bag,,,"[""Other""]","[""Multi""]",,5,"{""bag_type"": ""Tote"", ""bag_size"": ""Large"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Open"", ""strap_style"": ""Leather"", ""bag_surface"": ""Woven"", ""material"": ""Other"", ""carry_method"": [""Shoulder""]}",10,93,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_7.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_7.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_7.jpg""}]",f846c067d30b98bb_3,2.0.0,Bag,Bag,"{""bag_type"": ""Tote"", ""carry_methods"": [""Shoulder""], ""bag_size"": ""Large"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Open"", ""strap_style"": ""Leather"", ""bag_surface"": ""Woven"", ""material"": ""Other"", ""color_family"": ""Multi""}",[],Tote Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""large tote bag"", ""woven bag"", ""shoulder bag"", ""pink and green bag""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Other Headwear,Other Headwear,Other Headwear,,,"[""Knit""]","[""Pink""]",,5,"{""material"": ""Knit""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_9.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_9.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_9.jpg""}]",92819dfe429bace4_0,2.0.0,Headwear,Other Headwear,"{""material"": ""Knit"", ""color_family"": ""Pink""}",[],Other Headwear,"{""overall"": 1.0, ""shoulder_area"": ""Not Applicable"", ""neckline"": ""Not Applicable"", ""waistline"": ""Not Applicable"", ""full_leg"": ""Not Applicable"", ""hem"": ""Not Applicable""}","[""beret"", ""light pink"", ""knit texture""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Knee A-line Skirt,Skirt,Skirt,A-line,,"[""Other""]","[""Gray""]",Solid,5,"{""material"": ""Other"", ""pattern"": ""Solid"", ""silhouette"": ""A-line""}",9,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_9.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_9.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_9.jpg""}]",92819dfe429bace4_2,2.0.0,Bottom,Skirt,"{""material"": ""Other"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Gray"", ""skirt_length"": ""Knee"", ""skirt_silhouette"": ""A-line""}",[],Knee A-line Skirt,"{""overall"": 0.9, ""shoulder_area"": ""Not Applicable"", ""neckline"": ""Not Applicable"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Applicable"", ""hem"": ""Visible""}","[""gray skirt"", ""knee length"", ""flared"", ""textured fabric""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Chunky Boots,Chunky Boots,Chunky Boots,,,[],"[""Gray""]",,5,"{""toe_style"": ""Round""}",9,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_9.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_9.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_9.jpg""}]",92819dfe429bace4_3,2.0.0,Shoes,Chunky Boots,"{""color_family"": ""Gray"", ""toe_style"": ""Round""}",[],Chunky Boots,"{""overall"": 0.9, ""shoulder_area"": ""Not Applicable"", ""neckline"": ""Not Applicable"", ""waistline"": ""Not Applicable"", ""full_leg"": ""Not Applicable"", ""hem"": ""Not Applicable""}","[""ankle boots"", ""chunky sole"", ""gray/taupe""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Tote bag,Tote Bag,Bag,Bag,,,"[""Other""]","[""Pink""]",,5,"{""bag_type"": ""Tote"", ""bag_size"": ""Medium"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Open"", ""strap_style"": ""Top Handle"", ""bag_surface"": ""Woven"", ""material"": ""Other"", ""carry_method"": [""Shoulder""]}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260205_9.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260205_9.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260205_9.jpg""}]",92819dfe429bace4_4,2.0.0,Bag,Bag,"{""bag_type"": ""Tote"", ""carry_methods"": [""Shoulder""], ""bag_size"": ""Medium"", ""bag_structure"": ""Soft-Slouchy"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Rectangular"", ""bag_closure"": ""Open"", ""strap_style"": ""Top Handle"", ""bag_surface"": ""Woven"", ""material"": ""Other"", ""color_family"": ""Pink""}",[],Tote Bag,"{""overall"": 0.95, ""shoulder_area"": ""Not Applicable"", ""neckline"": ""Not Applicable"", ""waistline"": ""Not Applicable"", ""full_leg"": ""Not Applicable"", ""hem"": ""Not Applicable""}","[""shoulder bag"", ""tote shape"", ""light pink"", ""textured fabric""]",,[],g5
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,"[""Denim""]","[""Blue""]",,5,"{""material"": ""Denim""}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_0.jpg""}]",b6caa31c9534cc76_0,2.0.0,Headwear,Baseball Cap,"{""material"": ""Denim"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""blue cap"", ""denim cap"", ""baseball hat""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Black""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""sleeve_length"": ""Long"", ""sleeve_shape"": ""Raglan""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_0.jpg""}]",b6caa31c9534cc76_1,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Black"", ""sleeve_length"": ""Long"", ""sleeve_construction"": ""Raglan"", ""hood"": ""None""}","[""colorblock"", ""sporty""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black green white jacket"", ""lightweight jacket"", ""sport jacket"", ""elastic hem""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,"[""Woven""]","[""Beige""]",,5,"{""material"": ""Woven"", ""silhouette"": ""A-line""}",6,75,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_0.jpg""}]",b6caa31c9534cc76_2,2.0.0,Bottom,Skirt,"{""material"": ""Woven"", ""color_family"": ""Beige"", ""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line""}",[],Midi A-line Skirt,"{""overall"": 0.6, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Partially Visible""}","[""light beige skirt"", ""flowy skirt""]",1,"[""skirt_length and skirt_silhouette are inferred due to partial visibility""]",g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Unknown,Shoulder Bag (Unknown form),Bag,Bag,,,[],"[""Black""]",,5,"{""bag_type"": ""Unknown"", ""carry_method"": [""Shoulder""]}",1,60,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_0.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_0.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_0.jpg""}]",b6caa31c9534cc76_3,2.0.0,Bag,Bag,"{""bag_type"": ""Unknown"", ""carry_methods"": [""Shoulder""], ""color_family"": ""Black""}",[],Shoulder Bag (Unknown form),"{""overall"": 0.1, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black bag strap""]",1,"[""bag body is almost entirely obscured, bag_type and bag_size are not observable""]",g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Hat,,Baseball Cap,Baseball Cap,Baseball Cap,,,"[""Other""]","[""Blue""]",,5,"{""material"": ""Other""}",10,95,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_1.jpg""}]",f1f30ecae40c9393_0,2.0.0,Headwear,Baseball Cap,"{""material"": ""Other"", ""color_family"": ""Blue""}",[],Baseball Cap,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""denim cap"", ""blue cap""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color-block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_1.jpg""}]",f1f30ecae40c9393_1,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color-block"", ""color_family"": ""Multi"", ""jacket_style"": ""Windbreaker""}","[""colorblock"", ""sporty chic""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""green white black jacket"", ""sport jacket"", ""zipper jacket""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Midi A-line Skirt,Skirt,Skirt,A-line,,"[""Other""]","[""Beige""]",Solid,5,"{""fit"": ""Relaxed"", ""material"": ""Other"", ""pattern"": ""Solid"", ""silhouette"": ""A-line""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_1.jpg""}]",f1f30ecae40c9393_2,2.0.0,Bottom,Skirt,"{""fit_ease"": ""Relaxed"", ""material"": ""Other"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Beige"", ""skirt_length"": ""Midi"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Pleated"", ""skirt_detail"": ""Asymmetric Hem""}","[""asymmetric hem"", ""pleated skirt""]",Midi A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Partially Visible"", ""hem"": ""Visible""}","[""beige skirt"", ""pleated midi skirt"", ""flowy skirt"", ""layered skirt""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,[],"[""Metallic""]",,5,"{""toe_style"": ""Round""}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_1.jpg""}]",f1f30ecae40c9393_3,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""Metallic"", ""toe_style"": ""Round""}","[""chunky sneakers"", ""metallic shoes""]",Lifestyle Sneakers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""silver sneakers"", ""chunky sole shoes"", ""textured sole""]",,[],g4
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Tote bag,Bucket Bag,Bag,Bag,,,[],"[""Black""]",,5,"{""bag_type"": ""Bucket"", ""bag_size"": ""Mini"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Cylindrical"", ""bag_closure"": ""Drawstring"", ""strap_style"": ""Top Handle"", ""carry_method"": [""Handheld""]}",10,98,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_1.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_1.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_1.jpg""}]",f1f30ecae40c9393_4,2.0.0,Bag,Bag,"{""bag_type"": ""Bucket"", ""carry_methods"": [""Handheld""], ""bag_size"": ""Mini"", ""bag_structure"": ""Semi-structured"", ""bag_orientation"": ""North-South"", ""bag_geometry"": ""Cylindrical"", ""bag_closure"": ""Drawstring"", ""strap_style"": ""Top Handle"", ""color_family"": ""Black""}","[""mini bag"", ""bucket bag""]",Bucket Bag,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black mini bag"", ""drawstring bag"", ""small handbag""]",,[],g5
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Track Jacket,Track Jacket,Track Jacket,,,"[""Polyester""]","[""Multi""]",Color Block,5,"{""fit"": ""Regular"", ""material"": ""Polyester"", ""pattern"": ""Color Block"", ""sleeve_length"": ""Long"", ""collar"": ""Funnel Neck"", ""insulation"": ""None""}",9,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_11.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_11.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_11.jpg""}]",f5d7282c52277478_0,2.0.0,Outer,Track Jacket,"{""fit_ease"": ""Regular"", ""material"": ""Polyester"", ""fabric_structure"": ""Woven"", ""pattern"": ""Color Block"", ""color_family"": ""Multi"", ""sleeve_length"": ""Long"", ""collar_style"": ""Funnel Neck"", ""jacket_style"": ""Track"", ""insulation"": ""None"", ""hood"": ""None""}","[""Color Block"", ""Athleisure""]",Track Jacket,"{""overall"": 0.9, ""shoulder_area"": ""Visible"", ""neckline"": ""Visible"", ""waistline"": ""Partially Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black green white jacket"", ""zip up"", ""sporty jacket"", ""FILA logo"", ""funnel neck""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Top,,Other Top,Other Top,Other Top,,,[],"[""Black""]",,5,"{""collar"": ""Funnel Neck""}",1,70,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_11.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_11.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_11.jpg""}]",f5d7282c52277478_1,2.0.0,Top,Other Top,"{""color_family"": ""Black"", ""collar_style"": ""Funnel Neck""}",[],Other Top,"{""overall"": 0.1, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Visible"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""black high neck"", ""inner layer""]",1,"[""Low visibility"", ""Generic base garment""]",g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bag,Unknown,Shoulder Bag (Unknown form),Bag,Bag,,,[],"[""Black""]",,5,"{""bag_type"": ""Unknown"", ""carry_method"": [""Shoulder""]}",1,70,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_11.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_11.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_11.jpg""}]",f5d7282c52277478_2,2.0.0,Bag,Bag,"{""color_family"": ""Black"", ""carry_methods"": [""Shoulder""], ""bag_type"": ""Unknown""}",[],Shoulder Bag (Unknown form),"{""overall"": 0.1}","[""black bag strap""]",1,"[""Only strap visible"", ""Bag type is unknown""]",g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Outer,Active,Windbreaker,Windbreaker,Windbreaker,,,"[""Nylon""]","[""Multi""]",Color block,5,"{""fit"": ""Relaxed"", ""material"": ""Nylon"", ""pattern"": ""Color block""}",10,85,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_12.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_12.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_12.jpg""}]",b72c5c2124b6565f_0,2.0.0,Outer,Windbreaker,"{""fit_ease"": ""Relaxed"", ""material"": ""Nylon"", ""fabric_structure"": ""Woven"", ""pattern"": ""Color block"", ""color_family"": ""Multi"", ""jacket_style"": ""Windbreaker"", ""hood"": ""None""}","[""Sporty"", ""Color Blocking""]",Windbreaker,"{""overall"": 1.0, ""shoulder_area"": ""Visible"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Not Observable"", ""hem"": ""Visible""}","[""black green white jacket"", ""sporty jacket"", ""color block windbreaker""]",,[],g1
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Top,Sweat / Hood,Hoodie,Hoodie,Hoodie,,,"[""Sweat-Fleece""]","[""Orange""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Sweat-Fleece"", ""pattern"": ""Solid""}",3,75,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_12.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_12.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_12.jpg""}]",b72c5c2124b6565f_1,2.0.0,Top,Hoodie,"{""fit_ease"": ""Regular"", ""material"": ""Sweat-Fleece"", ""fabric_structure"": ""Knit"", ""pattern"": ""Solid"", ""color_family"": ""Orange""}","[""Layering""]",Hoodie,"{""overall"": 0.3, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""orange hood"", ""hoodie under jacket""]",,[],g2
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Bottom,Skirt / Skort,Knee A-line Skirt,Skirt,Skirt,A-line,,"[""Other""]","[""Black""]",Solid,5,"{""fit"": ""Regular"", ""material"": ""Other"", ""pattern"": ""Solid"", ""silhouette"": ""A-line""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_12.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_12.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_12.jpg""}]",b72c5c2124b6565f_2,2.0.0,Bottom,Skirt,"{""fit_ease"": ""Regular"", ""material"": ""Other"", ""fabric_structure"": ""Woven"", ""pattern"": ""Solid"", ""color_family"": ""Black"", ""skirt_length"": ""Knee"", ""skirt_silhouette"": ""A-line"", ""skirt_construction"": ""Basic"", ""skirt_detail"": ""Slit""}","[""Sporty Chic""]",Knee A-line Skirt,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Visible"", ""full_leg"": ""Partially Visible"", ""hem"": ""Visible""}","[""black knee skirt"", ""wrap skirt"", ""skirt with white trim""]",,[],g3
instagram,HYPE STREET,2026-02,2526FW,ahspirin,Women,Shoes,,Lifestyle Sneakers,Lifestyle Sneakers,Lifestyle Sneakers,,,[],"[""Multi""]",,5,"{""toe_style"": ""Round""}",10,90,"[{""thumbUrl"": ""https://raw.githubusercontent.com/consumerfnf-eng/sns_trend_intelligence/main/thumbs/ahspirin_20260206_12.jpg"", ""fullUrl"": """", ""filename"": ""ahspirin_20260206_12.jpg"", ""account"": ""ahspirin"", ""localPath"": ""Instagram_mlb_2526fw\\ahspirin_20260206_12.jpg""}]",b72c5c2124b6565f_3,2.0.0,Shoes,Lifestyle Sneakers,"{""color_family"": ""Multi"", ""toe_style"": ""Round""}","[""Chunky Sneakers"", ""Athleisure""]",Lifestyle Sneakers,"{""overall"": 1.0, ""shoulder_area"": ""Not Observable"", ""neckline"": ""Not Observable"", ""waistline"": ""Not Observable"", ""full_leg"": ""Not Observable"", ""hem"": ""Not Observable""}","[""white black sneakers"", ""chunky sole shoes"", ""lace-up sneakers""]",,[],g4
